記録の分類_タイプ産地or標本記録or文献記録or疑わしいかどうか,和名,学名,Latitude_assumed,Longitude_assumed,日付,都道府県_jp,島_jp,Genus,Family,Order,文献ID,掲載ページ,オリジナル,文献中の和名,文献中で有効とされる学名_文献紹介など、その文献中で有効とされる学名がわからない場合はハイフンを記入してください。,場所（原文ママ）,メモ,記入者,記入日付
7_疑わしい文献記録,キベリヤケヤスデ,Asiomorpha coarctata,24.7680462,125.3320857,-,沖縄県,宮古島,Asiomorpha,Paradoxosomatidae,Polydesmida,L01640,161,no,ナンヨウヤケヤスデ,Orthomorpha coaarctata[sic],宮古島,大嶺哲雄氏による同定である．大嶺氏の同定や報告には一貫性がなく，確かな記録として扱うことができない．十分な同定理由の無い記録は疑わしい記録として扱う．,Ryosuke Kuwahara,2023-XI-02
7_疑わしい文献記録,ダケヤスデ,Aponedyopus montanus,24.7680462,125.3320857,-,沖縄県,宮古島,Aponedyopus,Paradoxosomatidae,Polydesmida,L01640,161,no,ダケヤスデ,Aponedyopus montanus,宮古島,大嶺哲雄氏による同定である．大嶺氏の同定や報告には一貫性がなく，確かな記録として扱うことができない．十分な同定理由の無い記録は疑わしい記録として扱う．,Ryosuke Kuwahara,2023-XI-02
7_疑わしい文献記録,ミイツヤスデ,Riukiupeltis jamashinai,24.7680462,125.3320857,-,沖縄県,宮古島,Riukiupeltis,Paradoxosomatidae,Polydesmida,L01640,161,no,ミイツヤスデ,Riukiupeltis yamashinai[sic],宮古島,大嶺哲雄氏による同定である．大嶺氏の同定や報告には一貫性がなく，確かな記録として扱うことができない．十分な同定理由の無い記録は疑わしい記録として扱う．,Ryosuke Kuwahara,2023-XI-02
7_疑わしい文献記録,マクラギヤスデ,Niponia nodulosa,24.7680462,125.3320857,-,沖縄県,宮古島,Niponia,Cryptodesmidae,Polydesmida,L01640,162,no,マクラギヤスデ,Nipnia[sic] nodulosa,宮古島,大嶺哲雄氏による同定である．大嶺氏の同定や報告には一貫性がなく，確かな記録として扱うことができない．十分な同定理由の無い記録は疑わしい記録として扱う．,Ryosuke Kuwahara,2023-XI-02
7_疑わしい文献記録,オウギヤスデ,Cryptocorypha japonica,24.7680462,125.3320857,-,沖縄県,宮古島,Cryptocorypha,Pyrgodesmidae,Polydesmida,L01640,162,no,オオギヤスデ,Cryptocorypha japonica,宮古島,大嶺哲雄氏による同定である．大嶺氏の同定や報告には一貫性がなく，確かな記録として扱うことができない．十分な同定理由の無い記録は疑わしい記録として扱う．,Ryosuke Kuwahara,2023-XI-02
7_疑わしい文献記録,フジヤスデ,Anaulaciulus pinetorum,33.8455768,132.7655346,-,愛媛県,四国,Anaulaciulus,Julidae,Julida,L00934,151,no,フジヤスデ,Anaulaciulus pinetorum,城山,,Ryosuke Kuwahara,2023-XII-07
7_疑わしい文献記録,キイオビヤスデ,Epanerchodus aculeatus,34.797175,137.485256,-,愛知県,本州,Epanerchodus,Polydesmidae,Polydesmida,L00455,4,no,キイオビヤスデ,Epanerchodus aculeatus,嵩山の蛇穴,,Ryosuke Kuwahara,2024-IX-26
7_疑わしい文献記録,イボオビヤスデ,Epanerchodus gibbosus,34.797175,137.485256,-,愛知県,本州,Epanerchodus,Polydesmidae,Polydesmida,L00456,10,no,イボオビヤスデ,Epanerchodus gibbosus,愛知県嵩山の蛇穴,,Ryosuke Kuwahara,2024-IX-26
7_疑わしい文献記録,タンバアカヤスデ,Nedyopus tambanus tambanus,34.284927,136.196367,-,三重県,本州,Nedyopus,Paradoxosomatidae,Polydesmida,L00355,17,no,タンバアカヤスデ,Nedyopus tambanus tambanus,三重県多気郡宮川村，宮川ダム,,Ryosuke Kuwahara,2024-IX-26
7_疑わしい文献記録,キイオビヤスデ,Epanerchodus aculeatus,34.797175,137.485256,-,愛知県,本州,Epanerchodus,Polydesmidae,Polydesmida,L00355,17,no,キイオビヤスデ,Epanerchodus aculeatus,愛知県豊橋市嵩山町，嵩山の蛇穴,,Ryosuke Kuwahara,2024-IX-26
7_疑わしい文献記録,イボオビヤスデ,Epanerchodus gibbosus,34.797175,137.485256,-,愛知県,本州,Epanerchodus,Polydesmidae,Polydesmida,L00355,17,no,イボオビヤスデ,Epanerchodus gibbosus,愛知県豊橋市嵩山町，嵩山の蛇穴,,Ryosuke Kuwahara,2024-IX-26
7_疑わしい文献記録,ミドリババヤスデ種複合体の一種,Parafontaria sp. [acutidens],34.358783,134.09407,-,香川県,四国,Parafontaria,Xystodesmidae,Polydesmida,L01309,47,no,ニクイロババヤスデ,Japonaria acutidens,屋島洞穴,,Ryosuke Kuwahara,2024-XI-24
7_疑わしい文献記録,トウマフサヤスデ,Monographis kraepelini,26.2170449,127.7194833,-,沖縄県,沖縄島,Monographis,Polyxenidae,Polyxenida,L00155,20,no,トウマフサヤスデ,Monographis kraepelini,沖繩本島,,Ryosuke Kuwahara,2023-VII-18
7_疑わしい文献記録,オキナワヤスデ,Riukiaria pugionifera,26.788889,128.263306,-,沖縄県,沖縄島,Riukiaria,Xystodesmidae,Polydesmida,L00155,68,no,オキナワヤスデ,Riukiaria pugionifera,沖繩本島辺野木,,Ryosuke Kuwahara,2023-VII-20
7_疑わしい文献記録,クロオキナワヤスデ,Riukiaria falcifera,26.521944,127.992028,-,沖縄県,沖縄島,Riukiaria,Xystodesmidae,Polydesmida,L00155,68,no,クロオキナワヤスデ,Riukiaria falcifera,沖繩本島久志川上流,,Ryosuke Kuwahara,2023-VII-20
7_疑わしい文献記録,シマフジヤスデ,Anaulaciulus quadratus,35.459028,139.567417,-,神奈川県,本州,Anaulaciulus,Julidae,Julida,L00155,177,no,ミホトケフジヤスデ,Fusiulus quadratus,横浜,,Ryosuke Kuwahara,2023-IX-25
7_疑わしい文献記録,リュウガオビヤスデ,Epanerchodus isikawai,33.587039,133.719694,-,高知県,四国,Epanerchodus,Polydesmidae,Polydesmida,L00162,335,no,チビシロオビヤスデ,Epanerchodus isikawai,高知県香美郡佐古村水出洞,同定はMurakami (1968: p. 167)[L00085]により修正された．,Ryosuke Kuwahara,2022-X-17
7_疑わしい文献記録,ヘルヘフオビヤスデ,Epanerchodus lobatus,35.2506538,138.9137689,-,静岡県,本州,Epanerchodus,Polydesmidae,Polydesmida,L00162,335,no,ナガトゲオビヤスデ,Epanerchodus lobatus,静岡県駿東郡富士岡村駒門風穴,Uéno (1971: p. 207)[L01118]によれば，原記載の駒門風穴は誤りであり，竜宮洞穴が正しい．,Ryosuke Kuwahara,2022-X-17
7_疑わしい文献記録,ナナメオビヤスデ,Epanerchodus obliquitruncatus,35.450964,138.652375,-,山梨県,本州,Epanerchodus,Polydesmidae,Polydesmida,L00162,336,no,ナナメオビヤスデ,Epanerchodus obliquitruncatus,静岡県富士風穴,Uéno (1971: p. 210)[L01118]によれば，原記載の富士風穴は誤りであり，富岳風穴が正しい．,Ryosuke Kuwahara,2022-X-17
7_疑わしい文献記録,イトヤスデ,Orsiboe ichigomensis,35.4091084,138.7584701,-,山梨県,本州,Orsiboe,Hirudisomatidae,Polyzoniida,L00162,340,no,イトヤスデ,Orsiboe ichigomensis,富士山1合目,「橙黄色を呈し」(Takashima & Haga 1956: p. 31[L00162])とあることからツクシヤスデ属の誤同定であろう．,Ryosuke Kuwahara,2022-X-17
7_疑わしい文献記録,ウスアカフサヤスデ,Eudigraphis takakuwai,33.386444,132.417806,-,愛媛県,四国,Eudigraphis,Polyxenidae,Polyxenida,L00079,58,no,ニホンフサヤスデ (ハイボクフサヤスデ),Monographis takakuwai,三瓶,,Ryosuke Kuwahara,2023-XI-13
7_疑わしい文献記録,ウスアカフサヤスデ,Eudigraphis takakuwai,33.9843643,132.7994841,-,愛媛県,四国,Eudigraphis,Polyxenidae,Polyxenida,L00079,58,no,ニホンフサヤスデ (ハイボクフサヤスデ),Monographis takakuwai,松山,,Ryosuke Kuwahara,2023-XI-13
7_疑わしい文献記録,ウスアカフサヤスデ,Eudigraphis takakuwai,35.028567,135.786083,-,京都府,本州,Eudigraphis,Polyxenidae,Polyxenida,L00079,58,no,ニホンフサヤスデ (ハイボクフサヤスデ),Monographis takakuwai,京都,,Ryosuke Kuwahara,2023-XI-13
7_疑わしい文献記録,ウスアカフサヤスデ,Eudigraphis takakuwai,35.5999649,139.6106234,-,神奈川県,本州,Eudigraphis,Polyxenidae,Polyxenida,L00079,58,no,ニホンフサヤスデ (ハイボクフサヤスデ),Monographis takakuwai,神奈川県各地,,Ryosuke Kuwahara,2023-XI-13
7_疑わしい文献記録,ウスアカフサヤスデ,Eudigraphis takakuwai,35.6315,139.611694,-,東京都,本州,Eudigraphis,Polyxenidae,Polyxenida,L00079,58,no,ニホンフサヤスデ (ハイボクフサヤスデ),Monographis takakuwai,東京各地,,Ryosuke Kuwahara,2023-XI-13
7_疑わしい文献記録,ウスアカフサヤスデ,Eudigraphis takakuwai,35.14057256,136.9190921,-,愛知県,本州,Eudigraphis,Polyxenidae,Polyxenida,L00079,58,no,ニホンフサヤスデ (ハイボクフサヤスデ),Monographis takakuwai,名古屋,,Ryosuke Kuwahara,2023-XI-13
7_疑わしい文献記録,ウスアカフサヤスデ,Eudigraphis takakuwai,34.66970698,135.8913751,-,奈良県,本州,Eudigraphis,Polyxenidae,Polyxenida,L00079,58,no,ニホンフサヤスデ (ハイボクフサヤスデ),Monographis takakuwai,奈良,,Ryosuke Kuwahara,2023-XI-13
7_疑わしい文献記録,ウスアカフサヤスデ,Eudigraphis takakuwai,34.74365461,135.1365243,-,兵庫県,本州,Eudigraphis,Polyxenidae,Polyxenida,L00079,58,no,ニホンフサヤスデ (ハイボクフサヤスデ),Monographis takakuwai,神戸,,Ryosuke Kuwahara,2023-XI-13
7_疑わしい文献記録,ウスアカフサヤスデ,Eudigraphis takakuwai,32.70253872,129.9012911,-,長崎県,九州,Eudigraphis,Polyxenidae,Polyxenida,L00079,58,no,ニホンフサヤスデ (ハイボクフサヤスデ),Monographis takakuwai,長崎,,Ryosuke Kuwahara,2023-XI-13
7_疑わしい文献記録,タカクワヤスデ,Xystodesmus martensii,35.041417,139.094167,-,東京都,本州,Xystodesmus,Xystodesmidae,Polydesmida,L00079,77,no,コブアオヤスデ,Rhysodesmus tuberculatus,静岡県網代,,Ryosuke Kuwahara,2023-XI-19
7_疑わしい文献記録,ヒガシオビヤスデ,Epanerchodus orientalis,35.041417,139.094167,-,静岡県,本州,Epanerchodus,Polydesmidae,Polydesmida,L00079,99,no,ヒガシオビヤスデ,Epanerchodus orientalis,静岡網代,,Ryosuke Kuwahara,2024-IX-25
7_疑わしい文献記録,ナナメオビヤスデ,Epanerchodus obliquitruncatus,35.450964,138.652375,-,山梨県,本州,Epanerchodus,Polydesmidae,Polydesmida,L00079,103,no,ナナメオビヤスデ,Epanerchodus obliquitruncatus,富士風穴,,Ryosuke Kuwahara,2024-IX-25
7_疑わしい文献記録,アジロオビヤスデ,Epanerchodus albulus,35.041417,139.094167,-,静岡県,本州,Epanerchodus,Polydesmidae,Polydesmida,L00079,109,no,アジロオビヤスデ,Epanerchodus albulus,静岡県の網代,,Ryosuke Kuwahara,2024-IX-25
7_疑わしい文献記録,ヤマシナヒラタヤスデ,Yamasinaium noduligerum,33.8281414,133.2744544,-,愛媛県,四国,Yamasinaium,Andrognathidae,Platydesmida,L00079,161,no,ヤマシナヒラタヤスデ,Yamashinaium noduligerum,愛媛県 (笹ヶ峯),,Ryosuke Kuwahara,2024-IX-25
7_疑わしい文献記録,ヤマシナヒラタヤスデ,Yamasinaium noduligerum,33.711432,133.066063,-,愛媛県,四国,Yamasinaium,Andrognathidae,Platydesmida,L00079,161,no,ヤマシナヒラタヤスデ,Yamashinaium noduligerum,愛媛県 (面河),,Ryosuke Kuwahara,2024-IX-25
7_疑わしい文献記録,ヤマシナヒラタヤスデ,Yamasinaium noduligerum,36.75687275,139.5257936,-,栃木県,本州,Yamasinaium,Andrognathidae,Platydesmida,L00079,161,no,ヤマシナヒラタヤスデ,Yamashinaium noduligerum,日光,,Ryosuke Kuwahara,2024-IX-25
7_疑わしい文献記録,ヤマシナヒラタヤスデ,Yamasinaium noduligerum,35.88002315,138.9570359,-,埼玉県,本州,Yamasinaium,Andrognathidae,Platydesmida,L00079,161,no,ヤマシナヒラタヤスデ,Yamashinaium noduligerum,秩父,,Ryosuke Kuwahara,2024-IX-25
7_疑わしい文献記録,ヘルヘフオビヤスデ,Epanerchodus lobatus,35.2506538,138.9137689,-,山梨県,本州,Epanerchodus,Polydesmidae,Polydesmida,L01493,560,no,-,Epanerchodus lobatus,"Komakado Fûketsu lava cave at the foot of Mt. Fuji, Shizuoka Prefecture",採集者Yoshioki Takakuwaは誤り．,Ryosuke Kuwahara,2023-VII-11
7_疑わしい文献記録,リュウガオビヤスデ,Epanerchodus isikawai,33.587039,133.719694,-,高知県,四国,Epanerchodus,Polydesmidae,Polydesmida,L01493,577,no,-,Epanerchodus isikawai,"Mizudashidô cave, Sakomura, Kôchi Prefecture",同定はMurakami (1968: p. 167)[L00085]により修正された．,Ryosuke Kuwahara,2023-VII-12
7_疑わしい文献記録,ヘルヘフオビヤスデ,Epanerchodus lobatus,35.2506538,138.9137689,-,静岡県,本州,Epanerchodus,Polydesmidae,Polydesmida,L01493,577,no,-,Epanerchodus lobatus,"Komakado cave, Fujioka-mura, Shuntou-gun, Shizuoka Prefecture",,Ryosuke Kuwahara,2023-VII-12
7_疑わしい文献記録,ヒブリアカヤスデ,Nedyopus hiburizimensis hiburizimensis,31.898222,130.86075,-,鹿児島県,九州,Nedyopus,Paradoxosomatidae,Polydesmida,L00030,17,no,ヒブリアカヤスデ,Nedyopus hiburizimensis hiburizimensis,鹿児島県霧島山,Haga (1968)[L00030]ではタテオビアカヤスデ Nedyopus venustus をヒブリアカヤスデ Nedyopus hiburizimensis hiburizimensis と同種と見なしていることから分布記録として掲載したものと思われる．現時点では同種であるとは考えられないため，Nedyopus venustus に修正．,Ryosuke Kuwahara,2022-X-09
7_疑わしい文献記録,アカヤスデ,Nedyopus tambanus,35.1602977,139.8407663,-,千葉県,本州,Nedyopus,Paradoxosomatidae,Polydesmida,L00433,82,no,アカヤスデ,Nedyopus tambanus,鋸山,,Ryosuke Kuwahara,2023-IV-04
7_疑わしい文献記録,アカヤスデ,Nedyopus tambanus,35.515335,140.255668,-,千葉県,本州,Nedyopus,Paradoxosomatidae,Polydesmida,L00433,82,no,アカヤスデ,Nedyopus tambanus,土気,,Ryosuke Kuwahara,2023-IV-04
7_疑わしい文献記録,アカヤスデ,Nedyopus tambanus,34.9754906,139.7578141,-,千葉県,本州,Nedyopus,Paradoxosomatidae,Polydesmida,L00433,82,no,アカヤスデ,Nedyopus tambanus,館山市洲の崎灯台付近,,Ryosuke Kuwahara,2023-IV-04
7_疑わしい文献記録,アカヤスデ,Nedyopus tambanus,35.4475266,140.2053424,-,千葉県,本州,Nedyopus,Paradoxosomatidae,Polydesmida,L00433,82,no,アカヤスデ,Nedyopus tambanus,権現森,,Ryosuke Kuwahara,2023-IV-04
7_疑わしい文献記録,アカヤスデ,Nedyopus tambanus,35.39763042,140.2021954,-,千葉県,本州,Nedyopus,Paradoxosomatidae,Polydesmida,L00433,82,no,アカヤスデ,Nedyopus tambanus,笠森,,Ryosuke Kuwahara,2023-IV-04
7_疑わしい文献記録,ヤマシナヒラタヤスデ,Yamasinaium noduligerum,35.88002315,138.9570359,-,埼玉県,本州,Yamasinaium,Andrognathidae,Platydesmida,L00930,468,no,ヤマシナヒラタヤスデ,Yamashinaium[sic] noduligerum,秩父,,Ryosuke Kuwahara,2024-I-02
7_疑わしい文献記録,ヤケヤスデ属の一種,Oxidus sp.,34.9066437,139.0911047,-,静岡県,本州,-,Paradoxosomatidae,Polydesmida,L01067,45,no,ヤケヤスデ属の一種,Oxidus sp.,穴の原,,Ryosuke Kuwahara,2023-IV-11
7_疑わしい文献記録,アジロオビヤスデ,Epanerchodus albulus,35.041417,139.094167,-,静岡県,本州,Epanerchodus,Polydesmidae,Polydesmida,L01067,46,no,アジロオビヤスデ,Epanerchodus albulus,網代,,Ryosuke Kuwahara,2023-IV-11
7_疑わしい文献記録,-,Platydesmidae gen. sp.,34.9066437,139.0911047,-,静岡県,本州,-,Platydesmidae,Platydesmida,L01067,47,no,ヒラタヤスデ科の1種,Platydesmidae Gen. et sp. indet.,穴の原,,Ryosuke Kuwahara,2023-IV-11
7_疑わしい文献記録,シマフジヤスデ,Anaulaciulus quadratus,36.81148394,139.5364807,-,栃木県,本州,Anaulaciulus,Julidae,Julida,L01141,699,no,シマフジヤスデ,Anaulaciulus quadratus,女峰山,,Ryosuke Kuwahara,2023-V-07
7_疑わしい文献記録,シマフジヤスデ,Anaulaciulus quadratus,36.7499853,139.5861525,-,栃木県,本州,Anaulaciulus,Julidae,Julida,L01141,699,no,シマフジヤスデ,Anaulaciulus quadratus,東大植物園日光分園,,Ryosuke Kuwahara,2023-V-07
7_疑わしい文献記録,ヤマシナヒラタヤスデ,Yamasinaium noduligerum,36.75687275,139.5257936,-,栃木県,本州,Yamasinaium,Andrognathidae,Platydesmida,L01141,699,no,ヤマシナヒラタヤスデ,Yamashinaium[sic] noduligerum,日光,,Ryosuke Kuwahara,2023-V-07
7_疑わしい文献記録,アカヤスデ,Nedyopus tambanus,35.1602977,139.8407663,-,千葉県,本州,Nedyopus,Paradoxosomatidae,Polydesmida,L01397,54,no,アカヤスデ,Nedyopus tambanus,鋸山,,Ryosuke Kuwahara,2023-V-19
7_疑わしい文献記録,アカヤスデ,Nedyopus tambanus,34.9754906,139.7578141,-,千葉県,本州,Nedyopus,Paradoxosomatidae,Polydesmida,L01397,54,no,アカヤスデ,Nedyopus tambanus,洲ノ崎灯台付近,,Ryosuke Kuwahara,2023-V-19
7_疑わしい文献記録,アカヤスデ,Nedyopus tambanus,34.99067126,139.8401056,-,千葉県,本州,Nedyopus,Paradoxosomatidae,Polydesmida,L01397,54,no,アカヤスデ,Nedyopus tambanus,鷹ノ島,,Ryosuke Kuwahara,2023-V-19
7_疑わしい文献記録,アカヤスデ,Nedyopus tambanus,35.39763042,140.2021954,-,千葉県,本州,Nedyopus,Paradoxosomatidae,Polydesmida,L01397,54,no,アカヤスデ,Nedyopus tambanus,笠森,,Ryosuke Kuwahara,2023-V-19
7_疑わしい文献記録,アカヤスデ,Nedyopus tambanus,35.28751435,140.1614809,-,千葉県,本州,Nedyopus,Paradoxosomatidae,Polydesmida,L01397,54,no,アカヤスデ,Nedyopus tambanus,国本,,Ryosuke Kuwahara,2023-V-19
7_疑わしい文献記録,アカヤスデ,Nedyopus tambanus,35.4475266,140.2053424,-,千葉県,本州,Nedyopus,Paradoxosomatidae,Polydesmida,L01397,54,no,アカヤスデ,Nedyopus tambanus,権現森,,Ryosuke Kuwahara,2023-V-19
7_疑わしい文献記録,イトヤスデ,Orsiboe ichigomensis,35.162245,140.152302,-,千葉県,本州,Orsiboe,Hirudisomatidae,Polyzoniida,L01397,55,no,イトヤスデ,Orsiboe ichigomensis,清澄,Ishii (1991: p. 395)[L01366]にイトヤスデ Orsiboe ichigomensis として掲載された種は体幅があり扁平で黄色，真のイトヤスデ O. ichigomensis （白に近い淡黄色で体は細く円筒形に近い）とは異なり，むしろツクシヤスデ属に近いものである．Hagino (2016: p. 120)[L00031]はIshii (1975: p. 43)[L01068]によるO. putricolaをO. ichigomensisに修正したが，他に修正は見当たらない．石井による O. ichigomensis は疑わしい記録として扱う．,Ryosuke Kuwahara,2023-V-19
